,company,job_title,location,description
175,,,,
176,Slack,Product Manager - Slack,"San Francisco, California, United States","To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts. Job Category Products and Technology Job Details Slack is where work happens. It's a collaboration hub where the right people and the right information come together, helping everyone get work done.Our Developer Platform supports this mission by providing an engagement layer connecting people and information across different software. A typical enterprise has over one thousand pieces of software, creating silos of data and events! Our goal is to empower everyone to automate admin tasks and exchange data between silos to reduce context switching, increase productivity, and improve their working life.In this role you'll work with our developer ecosystem to create delightful interactive experiences connecting third-party systems within Slack to reduce context switching and spread knowledge sharing.Slack has a positive, diverse, and supportive culture—we look for people who are curious, creative, and work to be a little better every single day. In our work together we aim to be smart, humble, hardworking and, above all, collaborative. If this sounds like a good fit for you, why not say hello?What You Will Be Doing Owning a product strategy and feature roadmap to deliver on the needs of people who build Slack apps across a range of technical levels and capabilities. Building an understanding of Slack app developers, both inside and outside large organizations. Creating new APIs to allow easier creation of new Slack app capabilities. Launching new services to support Slack developers and reduce friction for Slack development. You will build fundamentals that enable and grow the ecosystem of apps that connect Slack to productivity applications, together with our partner-facing teams. In tandem with engineering leadership, develop appropriate planning, prioritization, and release management processes to enable launch of new functionality for developers and Slack customers. Drive execution against plan, anticipating risk, and leading discussion via frequent, clear communication, both internally and with partners. Prioritize and design features for a variety of personas, from non-technical Slack users to Slack power-users to developers Understanding Slack user, administrator, developer, and partner dynamics to build healthy ecosystems What you should have 3+ years of experience as a product manager working on technical products, especially APIs and developer platforms. A passion for Slack and the problems we are solving Desire to understand Slack developers and users of varying skill levels and technical capabilities - their capabilities, needs, and how they work Ability to manage complex internal and external stakeholders and find creative solutions Track record of working with engineering and partner teams: people want to work with you again Accommodations If you require assistance due to a disability applying for open positions please submit a request via this Accommodations Request Form . Posting Statement At Salesforce we believe that the business of business is to improve the state of our world. Each of us has a responsibility to drive Equality in our communities and workplaces. We are committed to creating a workforce that reflects society through inclusive programs and initiatives such as equal pay, employee resource groups, inclusive benefits, and more. Learn more about Equality at Salesforce and explore our benefits.Salesforce.com and Salesforce.org are Equal Employment Opportunity and Affirmative Action Employers. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status. Salesforce.com and Salesforce.org do not accept unsolicited headhunter and agency resumes. Salesforce.com and Salesforce.org will not pay any third-party agency or company that does not have a signed agreement with Salesforce.com or Salesforce.org .Salesforce welcomes all.Pursuant to the San Francisco Fair Chance Ordinance and the Los Angeles Fair Chance Initiative for Hiring, Salesforce will consider for employment qualified applicants with arrest and conviction records. Show more Show less Seniority level Mid-Senior level Employment type Full-time Job function Product Management and Marketing Industries Software Development"
177,Slack,Product Manager - Slack,"Denver, Colorado, United States","To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts. Job Category Products and Technology Job Details Slack is where work happens. It's a collaboration hub where the right people and the right information come together, helping everyone get work done.Our Developer Platform supports this mission by providing an engagement layer connecting people and information across different software. A typical enterprise has over one thousand pieces of software, creating silos of data and events! Our goal is to empower everyone to automate admin tasks and exchange data between silos to reduce context switching, increase productivity, and improve their working life.In this role you'll work with our developer ecosystem to create delightful interactive experiences connecting third-party systems within Slack to reduce context switching and spread knowledge sharing.Slack has a positive, diverse, and supportive culture—we look for people who are curious, creative, and work to be a little better every single day. In our work together we aim to be smart, humble, hardworking and, above all, collaborative. If this sounds like a good fit for you, why not say hello?What You Will Be Doing Owning a product strategy and feature roadmap to deliver on the needs of people who build Slack apps across a range of technical levels and capabilities. Building an understanding of Slack app developers, both inside and outside large organizations. Creating new APIs to allow easier creation of new Slack app capabilities. Launching new services to support Slack developers and reduce friction for Slack development. You will build fundamentals that enable and grow the ecosystem of apps that connect Slack to productivity applications, together with our partner-facing teams. In tandem with engineering leadership, develop appropriate planning, prioritization, and release management processes to enable launch of new functionality for developers and Slack customers. Drive execution against plan, anticipating risk, and leading discussion via frequent, clear communication, both internally and with partners. Prioritize and design features for a variety of personas, from non-technical Slack users to Slack power-users to developers Understanding Slack user, administrator, developer, and partner dynamics to build healthy ecosystems What you should have 3+ years of experience as a product manager working on technical products, especially APIs and developer platforms. A passion for Slack and the problems we are solving Desire to understand Slack developers and users of varying skill levels and technical capabilities - their capabilities, needs, and how they work Ability to manage complex internal and external stakeholders and find creative solutions Track record of working with engineering and partner teams: people want to work with you again Accommodations If you require assistance due to a disability applying for open positions please submit a request via this Accommodations Request Form . Posting Statement At Salesforce we believe that the business of business is to improve the state of our world. Each of us has a responsibility to drive Equality in our communities and workplaces. We are committed to creating a workforce that reflects society through inclusive programs and initiatives such as equal pay, employee resource groups, inclusive benefits, and more. Learn more about Equality at Salesforce and explore our benefits.Salesforce.com and Salesforce.org are Equal Employment Opportunity and Affirmative Action Employers. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status. Salesforce.com and Salesforce.org do not accept unsolicited headhunter and agency resumes. Salesforce.com and Salesforce.org will not pay any third-party agency or company that does not have a signed agreement with Salesforce.com or Salesforce.org .Salesforce welcomes all.Pursuant to the San Francisco Fair Chance Ordinance and the Los Angeles Fair Chance Initiative for Hiring, Salesforce will consider for employment qualified applicants with arrest and conviction records. Show more Show less Seniority level Mid-Senior level Employment type Full-time Job function Product Management and Marketing Industries Software Development"
178,,,,
179,Tinder,"Associate Product Manager, Data","Palo Alto, California, United States","Tinder brings people together. With tens of millions of users and a presence in every country on earth, our reach is expansive—and rapidly growing. Your work here can change the world.On the Quantitative Tools team at Tinder, our mission is to build trustworthy, fast, and powerful tools that anybody can easily use to turn data into practical information. Our scope includes platforms that enable anyone to build and consume insights into the impacts of product and market changes and the causes for metric movements and anomalies. Engineers, designers, product managers, analysts, and executives use our tools regularly.As an Associate Product Manager, your duties will include owning the development of data products, supporting our users, and improving how we conduct data-informed decision-making. Success in this role involves partnering with diverse cross-departmental collaborators, assessing opportunities, specifying requirements, and ensuring the delivery of projects to a schedule. Meaningful experience could include a technical background, research, analysis of large data sets, design thinking, and leading projects and teams.This position reports to the Senior Product Manager of Experimentation.You will: Determine and specify product requirements, functionality, and usage by partnering with cross-functional team members (product, engineering, market, and analytics).Capture and analyze product data, including analytics, statistics, and industry trends.Develop an efficient and reliable customer feedback and communication channels.Build marketing feature launches while onboarding new hires.You have:Familiarity with quantitative research, behavioral analysis and marketing techniques; SQL a plus, not mandatory.An understanding of consumer technology and online applications.Strong time management, collaboration, and communication skills.Proven experience navigating ambiguity and finding creative solutions.Passion for Tinder and our mission to keep the magic of human connection alive.Bachelor's degree or equivalent experience in computer science, engineering, applied math, cognitive, behavioral, data science, or an equivalent is preferred.As part of our team, you’ll enjoy: Working on a product that has an immediate impact on people’s lives all around the world Collaborating with a team of creative, fun and driven colleagues Comprehensive health coverage, competitive salary, 401(k) employer match, Employee Stock Purchase Plan (ESPP) Other perks and wellness benefits like a fitness membership subsidy, paid concierge medical membership, pet insurance offerings, and a commuter subsidy A robust Learning + Development offering including our MentorMatch program, access to a library of 6,000+ online learning courses through Udemy, and an annual L+D stipend Access to mental health resources Fertility preservation benefits No Meeting Wednesdays and access to a wide range of product and service discounts through Perkspot Charitable donations match up to $15,000 annually Monthly and weekly interactive virtual events including Book Club, trivia with prizes and yoga workouts The opportunity to join six active Employee Resource Groups (ERGs)At Tinder, we don’t just accept difference — we celebrate it, we support it, and we thrive on it for the benefit of our employees, our product, and our community. We strive to make our workplace an inclusive and diverse environment, giving people from all walks of life the opportunity to have a voice. We champion and encourage those who bring different perspectives, ideas, and creativity to join our team dedicated to bringing people together across the globe. Tinder is proud to be an equal opportunity workplace where we welcome all people regardless of sex, gender identity, race, ethnicity, disability, or other lived experience. Show more Show less Seniority level Associate Employment type Full-time Job function Product Management and Marketing Industries Social Networking Platforms"
180,Netflix,"Product Manager, Localization","Los Gatos, California, United States","Creative Production and Promotion sits at the intersection of the consumer experience and the Netflix Studio. Our team is integral to making the Netflix experience feel personal and relevant by developing innovative approaches to how we promote, localize and release content. Because our products touch both members and content creators, we seek someone who can fluidly move among both worlds, applying strong product principles and strategic frameworks to the member experience, while deeply empathizing with the art and craft required to create great content. An ideal candidate is someone who is forward-thinking, future-oriented, and practically-minded.We localize our product to over 35 languages. As the Product Manager leading our localization efforts, your job will be to make Netflix and our content feel local for our members around the world. You will lead a cross-functional team of designers, engineers, data scientists, and linguists to push the boundaries for our localization experiences. A successful candidate will have the creativity to look at problems in new ways and the boldness to try new things, a hypothesis-driven mentality, a balance of creativity and analytic skills, and exceptional organizational influence.About This RoleThis position operates at a senior level, owning critical decisions and progress in this domain. Some of the questions this leader will work through: How do we make the Netflix experience culturally relevant in every language we support? How do we empower teams across Netflix to self-service their localization needs? How do we localize our titles and promotional content?At Netflix, our product team is small, so you will have the opportunity to make a big impact, and our unique culture drives our approach to innovation.ResponsibilitiesCollaborate on the vision and strategy for Localization at Netflix. Lead the formation of an experimentation strategy alongside Data Science and Algorithm teams.Work with teams around the globe to roll out products to our talent, the studio, and partners.Lead cross-functional teams including design, engineering, and data science to discover and execute opportunities.Communicate your vision and strategy broadly throughout the organization.What We’re Looking ForProven record of successfully launching global products or platforms.Experience with machine learning, algorithms, and experimentation.Exceptional analytical skills.Experience with localization and translation is a plusAbility to mobilize the entire organization towards a common goal.A rigorous approach to developing strategy and execution.Demonstrated understanding of good UX.Ability to prioritize well and articulate your plan across business functions and geographies.Ability to inspire, motivate, and lead designers and engineers. Show more Show less Seniority level Not Applicable Employment type Full-time Job function Product Management and Marketing Industries Movies and Sound Recording, Internet Publishing, and Entertainment Providers"
181,,,,
182,goop.com,Product Manager,"Santa Monica, California, United States","About The CompanyIn 2008, Gwyneth Paltrow launched goop, a lifestyle platform dedicated to keeping its readership informed and inspired with tightly curated content and products. goop's expert tastemakers advise and contribute on everything from fashion, wellness, and travel, to recipes, parenting, and cultural issues. Pioneering the contextual commerce platform, goop allows readers to shop with meaning. goop is one of the rare places on the web where food, shopping, and mindfulness collide—where the ever-evolving intent is to make every choice count. We're all resource-strapped, so goop hopes to surface the very best experiences, recipes, products, and advice.With a highly engaged and loyal customer base already in place, the goop platform is rapidly expanding to include branded events, retail stores, pop-ups, a Netflix series, and an ever-growing lineup of goop private label products in addition to multi-branded shopping. The company boasts diverse and rapidly growing revenue streams across ecommerce, ad sales, retail, and experiences. goop is headquartered in Santa Monica, CA.About YouYou are passionate about the goop brand and have a strong desire to build and improve our digital product. You may already be a confident leader who has experience guiding cross-functional teams in the successful creation of products that improve the consumer experience, utilizing innovative optimization techniques to drive business impact. You lead with a data-driven and problem-solving mindset. You thrive in a fast-paced, collaborative culture.About The RoleIn this role, you will collaborate cross-functionally with internal and external stakeholders to enhance the website user experience through experimentation, and optimizations as well as develop new features to improve acquisition, engagement, and conversion. You will manage all aspects of product development from problem identification to launch and will be critical in supporting our overall digital product strategy and its related testing and feature roadmap. This role will report directly to the Lead Product Manager.Engage regularly with business stakeholders to gather and define new requirements, identify inefficiencies, and set expectations for in-progress roadmap items. Establish a deep understanding of the user experience, identify and fill product gaps, and generate new ideas that inspire new and existing customers by leveraging data, user research, and competitive analysis. Turn our strategic vision into reality by partnering with the engineering team and cross-functional stakeholders to create an aligned product roadmap Communicate product status, key issues, and launch plans to key stakeholders throughout the organization Partner with product designers, developers, and internal stakeholders for discovery and user research Translate business needs, user needs, and technological capabilities into user stories and product requirements working closely with the engineering and QA teams. Manage a squad and run all the ceremonies of a proper Agile scrum development cycle including stand-ups, sprint planning, and retros. Continuously iterate on our product workflows to help us work more effectively Qualifications & ExperienceExcellent Communicator: Excellent written and verbal communication skills, interpersonal and collaborative skills, and the ability to communicate technical and business concepts to technical and non-technical audiences. Entrepreneurial Spirit: Self-starter who thrives in a fast-paced environment, deals well with ambiguity and focuses on delivering quantifiable business or customer value. Analytically Grounded: You define what success looks like with real data, taking into account user experience, KPIs, and how to measure progress holistically. You know every step of the user funnel. You can design, run, and interpret experiments and A/B tests Technical Problem-solver: You dive deep to understand technically complex systems to come up with creative solutions and carefully consider how changes will impact the business and customers. Growth Mindset: You acknowledge that everyone has room to grow, believe that delivering and receiving feedback is healthy, and enjoy the thrill of discovery and learning. Data Enthusiast: You use data to ground discovery efforts and prioritization decisions, discover insights, and communicate the value and impact of the work you do. Collaborative Decider: You build buy-in and involve the appropriate perspectives in the decision-making process but feel comfortable being decisive and making tough calls. Scrum Product Ownership: You can take a vision and roadmap and turn it into an impactful scrum board comprised of epics and stories that your cross-functional product teams will understand and build. You also love leading and participating in sprint reviews where results are demonstrated, not only functional but also business-impacting achievements FAQ Compensation: Competitive Market Salary DOE + Equity. Benefits: Generous health benefits package, fertility benefits and paid parental leave. Perks: ""goopcation"" paid company summer break, generous goop discounts, special offers with brand partners, access to custom lifestyle resources and events, and a beautiful workspace in Santa Monica Work Philosophy: At goop, we believe that creativity, innovation, and camaraderie are essential to our business, our culture, and our employee's growth and development. With our Hybrid Work Policy, we are committed to promoting collaboration, productivity, and employee well-being by maximizing the benefits of both in-person and remote work. With every aspect of this policy, goop is committed to employee health and safety and will continue to follow all federal, state, and local requirements. Type of Hire: This is a Full-Time Exempt Staff position. Other candidates, consultants, and placement agency candidates will not be considered. Job Disclosures: No applicant disclosures related to physical requirements or ADA-related considerations are relevant for this role Application Requirements: All applicants will be reviewed through Greenhouse submission. Direct submissions to the People Operations Team members will not be reviewed separately. Candidate Requirements: Applicant must have US work authorization. goop is an Equal Opportunity Employer. goop does not discriminate on the basis of race, religion, color, sex, gender identity, sexual orientation, age, non-disqualifying physical or mental disability, national origin, veteran status or any other basis covered by appropriate law. All employment is decided on the basis of qualifications, merit, and business need. All information provided by the applicant is collected, stored and processed in accordance with the terms of our Privacy Policy Show more Show less Seniority level Entry level Employment type Full-time Job function Product Management and Marketing Industries Internet News"
183,Twitter,"Product Manager, Health Platform","San Francisco, California, United States","Company DescriptionTwitter is what’s happening and what people are talking about right now. For us, life&aposs not about a job, it&aposs about purpose. We believe real change starts with conversation. Here, your voice matters. Come as you are and together we&aposll do what&aposs right (not what&aposs easy) to serve the public conversation.Job DescriptionAre you passionate about defending online users from abuse, spam, and manipulation? Will you be proud to work on real-time, scalable systems to launch new product lines with integrity? If so, you should join us. Health is Twitter’s top priority, and we need your help!Here Are Some Examples Of What You’ll DoLead the effort to accelerate Health onboarding for new products. Own requirements, design, and implementation of onboarding products to ensure new customer launches have the reporting, detection, and remediation capabilities they needImprove our approach to ensuring Health protections across ever-increasing use cases. Inform product roadmaps, priorities, and designs for partner teams to enable easy integrationDrive team strategy and support execution against it, including identifying product opportunities and continuously iterating on market fit and team processes to maintain a strong cultureQualificationsYou have experience with distributed systems in a production setting, including the technical and analytical depth to partner with engineers. Ideally, you have past experience as an engineer or similar technical knowledge, and past work on platforms and API products.You thrive in navigating and making sense of ambiguity. You ground your decisions with rigorous data and reasoning and adapt to new information to make informed choices.You have experience leading and working with cross-functional teams. You focus on customers, develop concrete strategies, and drive execution against them.You enjoy working in a collaborative environment and interact effectively with others.You bring thoughtful perspectives, empathy, and creativity to solve problems at scale.You’re willing to be mentored and to mentor others. Show more Show less Seniority level Not Applicable Employment type Full-time Job function Product Management and Marketing Industries Internet Publishing"
184,Figma,Product Manager - Discovery,United States,"Figma is growing our team of passionate people on a mission to make design accessible to all. Born on the Web, Figma helps entire product teams brainstorm, create, test, and ship better designs, together. From great products to long-lasting companies, we believe that nothing great is made alone—come make with us!We’re looking for a self-motivated and user-oriented Product Manager to lead the Discovery team. As teams scale in size and in their use of Figma, wayfinding across and within teams, projects, and files becomes highly challenging. The Discovery team’s mission is to help Figma users find, organize and stay up-to-date on their work within Figma. We aim to make it easier for users to find their files (through the File Browser and Search), and also notify users about important updates relating to their work (through Notifications and 3rd party integrations).The Discovery team is part of the Collaboration pillar at Figma. Collaboration is Figma’s “secret sauce”, a core competitive advantage. As the Discovery PM, you’ll help advance our vision of an open and accessible design platform, by making it easier for teammates to find and weigh in on design work happening within their teams and organizations. You will also have a chance to be part of a fast-growing startup that is hungry for innovation and an incredibly talented PM team to learn from and partner with!This is a full-time role that can be held from one of our US hubs or remotely in the United States.What you’ll do at Figma:Develop a strategy and vision for the File Browser (including search & navigation)Establish our Notifications platform and partner with other Product teams to ensure the quality and engagement of our notifications. Work closely with designers and engineers to define feature functionality and execute against this roadmap Do all the things you'd expect in a PM, like driving planning and prioritization, defining and tracking key metrics, collaborating on marketing, messaging, positioning, and go-to-market plansWe’d love to hear from you if you:Have experience successfully leading complex, user-facing product launchesHave deep user empathy and the ability to build relationships with key customersAre comfortable working on both technical platforms and user-facing featuresAre an excellent verbal and written communicator. You’re able to zoom in and out effortlessly based on the audience. You can rally and motivate a team behind a bold visionHave an affinity for the fast-paced, changing environment of a start-up, a sense of humor and get-it-done personalityAt Figma, one of our values is Grow as you go. We believe in hiring smart, curious people who are excited to learn and develop their skills. If you’re excited about this role but your past experience doesn’t align perfectly with the points outlined in the job description, we encourage you to apply anyway. You may be just the right candidate for this or other roles.Read more about our teamInvesting in Figma: The Decade of DesignHow work is changing at FigmaFigma's next product is a multiplayer whiteboard called FigJamSoftware Design Startup Figma Is Now Worth $10 BillionWe will work to ensure individuals with disabilities are provided reasonable accommodation to participate in the interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please let your recruiter know if you require accommodation.About FigmaDylan Field and Evan Wallace co-founded Figma in 2012 with the vision of building tools for designers in the browser. Their goal was to create the first design tool that combined the accessibility of the Web with the functionality of a native app. Today Figma is a platform with tools and spaces to support the entire product development process—idea to design to build—and has simplified collaboration for companies like Microsoft, Uber, and The New York Times to name a few.At Figma, we celebrate and support our differences. We know employing a team rich in diverse backgrounds, experiences, and opinions allows our employees, products, and community to flourish. Figma is an equal opportunity workplace—we are dedicated to equal employment opportunities regardless of race, color, ancestry, religion, sex, national orientation, sexual orientation, age, citizenship, marital status, disability, gender identity, or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements.By applying for this job, the candidate acknowledges and agrees that any personal data contained in their application or supporting materials will be processed in accordance with the applicable candidate section of Figma's Privacy Policy. Show more Show less Seniority level Mid-Senior level Employment type Full-time Job function Product Management and Marketing Industries Design Services"
185,Memora,"Product Manager, Patient Engagement","San Francisco, California, United States","Memora Health has worked with over 50 healthcare organizations to make complex care journeys simple for patients and clinicians so that care is more accessible, actionable, and always-on. Our team is rapidly growing as we expand our programs to reach more health systems and patients, and we are excited to bring on a Product Manager for Patient Engagement . In this role, you will have the critical responsibility of owning our patient-facing automated messaging and natural language experiences, improving the quality of interactions and accuracy of responses.As part of our Product team, you will work closely with multiple parts of the organization in this cross-functional role, including ongoing collaboration with our Clinical Programs, Design and Engineering teams, as well as supporting and engaging with our Growth, Customer Success, Implementations teams.You should be driven both by the problems we are solving and also by the innovative approach and technologies that we are applying to healthcare. Primary Responsibilities:Managing our automated messaging capabilities, including systems that provide guidance to and collect information from patientsImprove the accuracy, performance and overall experience for patients engaging with our natural language systemsEnhancing the processing and handoffs between different systems and users communicating in the same threadExtending our capabilities outside of SMS, including phone calls/IVR and emailCoordinating closely with our Clinical Programs team on required functionality and enhancements, and with our Internal Tools product team on the interfaces to setup and manage of patient-facing systems Qualifications (Required):2+ years experience working in a B2B/enterprise product role - we are open to considering both junior and senior candidates for this roleExperience with patient or consumer engagement solutions, including SMS-based systemsExperience with products that make use of Artificial Intelligence (AI), Natural Language Processing (NLP) and Machine Learning (ML) systems Track record of owning strategy for products/product suites/lines of businessStrong analytics and data-driven approach to prioritization and roadmap development Qualifications (Bonus):Experience in healthcareTechnical backgroundPrior work at a startup What You Get:Improve the way care is delivered for thousands of patients by shaping how healthcare organizations approach patient outreach and engagementWork at a high-growth, venture-backed health tech companyBuild and scale Memora alongside a world-class teamCompetitive salary and equity compensationBenefits including medical, dental, and vision coverage, and a 401(k) planFully paid parental leaveUnlimited PTO and 10 paid company holidaysRemote-friendly workplace with bi-annual retreats About Memora:Memora Health helps healthcare organizations digitize and automate care journeys, making complex care delivery simple for patients and clinicians to navigate. Memora Health ingests existing data on clinical workflows, converts them into cohesive messaging journeys that guide patients through their care episodes, and automates the completion of simple follow-up tasks in the EHR. Memora's platform reduces care team notifications by nearly 40%, has an average patient NPS over 70, and improves clinical outcomes across various populations. Memora Health is headquartered in San Francisco, CA, with clients and team members around the world, and is backed by Andreessen Horowitz, Transformation Capital, AlleyCorp, Frist Cressey Ventures, Martin Ventures, Kevin Durant and Rich Kleiman's Thirty Five Ventures, Sachin Jain, and several other strategic healthcare groups. Show more Show less Employment type Full-time"
186,VeeOne,Sr. Product Manager,"Roseville, California, United States","Direct message the job poster from VeeOne Health Cherie Thurman Connecting Healthcare Providers with Telehealth and Virtual Care Solutions Sr. Product Manager Do you want to work in an awesome culture developed by leadership from Silicon Valley startups and major healthcare systems? Are you looking to join one of the fastest growing telehealth companies in the nation? Where you won’t be micromanaged? A place with unlimited rapid career growth possibilities? This is it. About Us Based in Roseville, CA, VeeOne Health is a global telehealth company focused on virtual technology, physician services, and operations. Founded in 2016, VeeOne Health has the most advanced telemedicine solutions available for the entire continuum of care, from acute care to outpatient settings. VeeOne Health’s advanced platform powers its entire suite of solutions, allowing for healthcare systems to seamlessly deliver the highest quality, timely, and life-saving care – regardless of location. VeeOne Health’s virtual care platform is there for every step of the patient journey. Read more about us here: www.VeeOneHealth.com. Our atmosphere is fun, creative, smart, and hard-working. We’re innovators, changemakers, and collaborators. We’re more than just a healthcare or technology company — we’re a powerhouse that provides solutions to improve people’s lives. We’re revolutionizing the way healthcare functions, and we want your ideas, your enthusiasm, and your passion to help us keep on innovating. We pride ourselves on a world-class winning culture of collaboration and teamwork. We are a mission-driven company that works on what really matters — improving the quality and accessibility of healthcare globally. Everywhere you look at the healthcare technology that surrounds us you'll find one thing in common. It all relies on quality. That's why VeeOne Health is dedicated to providing healthcare solutions that are more reliable, efficient, and effective. It is because quality matters. We are confident we can deliver on this promise because of the attributes that our employees embody. We're ethical, passionate, accountable, efficient, transparent, and we're committed to learning. These values enable us to tackle some of the toughest challenges on the planet for our customers, never losing sight of what matters. Who we are looking for? We’re looking for candidates who have the following:Ability to multitask and work effectively across projects/products while liaising with various stakeholders.Self-Motivated team player who has high emotional intelligence and a history of guiding product roadmaps (preferably in the health care space).A deep understanding of and experience working in Software-as-a-Service (SaaS).Start-up minded; an out-of-the box thinker who is unafraid to wear multiple hats and finds opportunities in the face of uncertainty and change.Approaches challenges with dogged tenacity to overcome obstacles.Possesses highly effective communication (written and oral) and interpersonal skills.Compensation & Benefits Competitive compensation package (equity included) along with benefits (health, dental, vision). Responsibilities· Wear multiple hats and collaborate closely with engineering, marketing, sales, business development, customer success, QA, and other teams when necessary.· Translate the product strategy into detailed requirements for designers to do high-fidelity prototypes and for the final product development done by engineering.· Create product strategy documents that describe business and high-level use cases, technical requirements, and ROI.· Thoroughly analyze market data to develop sales strategies and clearly define product objectives for effective marketing communications plans.· Develop product positioning and messaging that differentiates VeeOne Health and its features across primary market segments, specifically in the RPM space.· Drive the execution of product research, market research, competitive analysis, planning, positioning, roadmap development, requirements development, and product launch. Qualifications· Proven track record with a minimum of 2+ years of experience as product manager (preferable in the telemedicine space).· Bachelor’s in computer science, engineering, product design, or equivalent.· Proven experience in driving products from inception to launch and overseeing all elements of the product development lifecycle.· Strong proficiency for technical workflow tools (Azure DevOps, JIRA, etc.), and the agile/scrum development process. Preferred Qualifications· 5+ years of product management or relevant work experience.· Experience in health tech, specifically in inpatient/outpatient, direct to patient, and remote patient monitoring (RPM) and virtual-care-as-a-service (VCaaS). · Certified Product Owner (CSPO).If you have a real passion for product management and healthcare technology, this is just the opportunity you need to launch a successful career at VeeOne Health. Ready to connect your skills and knowledge with our innovative health tech solutions? It starts with you. Explore our opportunities and apply today. Show more Show less Employment type Full-time"
187,Figma,Product Manager - Growth Platform,United States,"Figma is growing our team of passionate people on a mission to make design accessible to all. Born on the Web, Figma helps entire product teams brainstorm, create, test, and ship better designs, together. From great products to long-lasting companies, we believe that nothing great is made alone—come make with us!We’re looking for a founding PM to lead our Growth Platform product team. This PM will empower the next level of growth by building a growth infrastructure for all of Figma, which directly impacts our ability to scale. Figma is growing at an exceptional rate and this Product manager has the opportunity to not just move the needle, but accelerate us into our next phase of growth as a company.The Growth Platform Team works cross-functionally with Marketing, Data Science, and Product - the team sit at the intersection of these domains and is in an exceptional position to build an amazing product these teams love and drive x-company growth. From our experiment framework, localization platform, analytics pipelines and more. We’ve bootstrapped many of these tools with manual processes, but at our scale this simply doesn't work anymore.What you’ll do at Figma:Talk to company leaders and teams to identify and synthesize the highest impact growth platform initiatives across the company into a cohesive vision and strategy Collaborate with product managers, analytics, engineering, and data science teams to gather feedback and requirements for Figma’s internal analytics and experiment products (experimentation platform, analytics pipeline, features flags, etc)Partner with our marketing department to build tools that enable a modern experimentation driven approach to marketing that maximizes Figma’s marketing impact and reachBuild capabilities for the to enable fast paced and iterative product development, gathering feedback and requirements for Figma’s internal content delivery APIs (e.g. Localization Frameworks, Email Content Frameworks, etc)We'd love to hear from you if you:Get excited by beautifully crafted platform products and understand the impact a great platform product can have on a companyAre able to rally and motivate a team behind a bold visionCan expertly discuss technical trade-offs with the team and simplify for non technical stakeholdersHave an affinity for the fast-paced, ambiguous environment of a start-up and a get-it-done attitudeAt Figma, one of our values is Grow as you go. We believe in hiring smart, curious people who are excited to learn and develop their skills. If you’re excited about this role but your past experience doesn’t align perfectly with the points outlined in the job description, we encourage you to apply anyways. You may be just the right candidate for this or other roles.Read more about our teamInvesting in Figma: The Decade of DesignHow work is changing at FigmaFigma's next product is a multiplayer whiteboard called FigJamSoftware Design Startup Figma Is Now Worth $10 BillionWe will work to ensure individuals with disabilities are provided reasonable accommodation to participate in the interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please let your recruiter know if you require accommodation.About FigmaDylan Field and Evan Wallace co-founded Figma in 2012 with the vision of building tools for designers in the browser. Their goal was to create the first design tool that combined the accessibility of the Web with the functionality of a native app. Today Figma is a platform with tools and spaces to support the entire product development process—idea to design to build—and has simplified collaboration for companies like Microsoft, Uber, and The New York Times to name a few.At Figma, we celebrate and support our differences. We know employing a team rich in diverse backgrounds, experiences, and opinions allows our employees, products, and community to flourish. Figma is an equal opportunity workplace—we are dedicated to equal employment opportunities regardless of race, color, ancestry, religion, sex, national orientation, sexual orientation, age, citizenship, marital status, disability, gender identity, or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements.By applying for this job, the candidate acknowledges and agrees that any personal data contained in their application or supporting materials will be processed in accordance with the applicable candidate section of Figma's Privacy Policy. Show more Show less Seniority level Mid-Senior level Employment type Full-time Job function Product Management and Marketing Industries Design Services"
